Year,EventName,FullName,RacePosition,QualiRank,AirTemp,TrackTemp,Humidity,WindSpeed,Team_AlphaTauri,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_RB,Team_Racing Bulls,Team_Red Bull Racing,Team_Williams
2022,Austrian Grand Prix,Alexander Albon,12.0,11.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,False,False,False,False,False,False,False,False,False,True
2022,Austrian Grand Prix,Valtteri Bottas,11.0,12.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,False,False,False,False,False,False,False,False,False,False
2022,Austrian Grand Prix,Sergio Perez,20.0,13.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,False,False,False,False,False,False,False,False,True,False
2022,Austrian Grand Prix,Yuki Tsunoda,16.0,14.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,True,False,False,False,False,False,False,False,False,False,False,False
2022,Austrian Grand Prix,Lando Norris,7.0,15.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,False,False,False,False,True,False,False,False,False,False
2022,Austrian Grand Prix,Daniel Ricciardo,9.0,16.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,False,False,False,False,True,False,False,False,False,False
2022,Austrian Grand Prix,Lance Stroll,13.0,17.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,True,False,False,False,False,False,False,False,False,False
2022,Austrian Grand Prix,Guanyu Zhou,14.0,18.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,False,False,False,False,False,False,False,False,False,False
2022,Austrian Grand Prix,Nicholas Latifi,19.0,19.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,False,False,False,False,False,False,False,False,False,True
2022,Austrian Grand Prix,Sebastian Vettel,17.0,20.0,20.255921052631585,30.7467105263158,35.13815789473685,1.255263157894737,False,False,True,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Charles Leclerc,19.0,1.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,True,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Sergio Perez,2.0,2.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,False,False,False,True,False
2022,Azerbaijan Grand Prix,Max Verstappen,1.0,3.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,False,False,False,True,False
2022,Azerbaijan Grand Prix,Carlos Sainz,20.0,4.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,True,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,George Russell,3.0,5.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,True,False,False,False,False
2022,Azerbaijan Grand Prix,Pierre Gasly,5.0,6.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,True,False,False,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Lewis Hamilton,4.0,7.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,True,False,False,False,False
2022,Azerbaijan Grand Prix,Yuki Tsunoda,13.0,8.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,True,False,False,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Sebastian Vettel,6.0,9.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,True,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Fernando Alonso,7.0,10.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,True,False,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Lando Norris,9.0,11.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,True,False,False,False,False,False
2022,Azerbaijan Grand Prix,Daniel Ricciardo,8.0,12.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,True,False,False,False,False,False
2022,Azerbaijan Grand Prix,Esteban Ocon,10.0,13.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,True,False,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Guanyu Zhou,18.0,14.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Valtteri Bottas,11.0,15.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Kevin Magnussen,17.0,16.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,True,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Alexander Albon,12.0,17.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,False,False,False,False,True
2022,Azerbaijan Grand Prix,Nicholas Latifi,15.0,18.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,False,False,False,False,False,False,False,True
2022,Azerbaijan Grand Prix,Lance Stroll,16.0,19.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,True,False,False,False,False,False,False,False,False,False
2022,Azerbaijan Grand Prix,Mick Schumacher,14.0,20.0,25.435403726708085,47.1496894409938,59.490683229813655,1.5291925465838507,False,False,False,False,True,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Charles Leclerc,1.0,1.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,True,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Max Verstappen,19.0,2.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,False,False,False,True,False
2022,Bahrain Grand Prix,Carlos Sainz,2.0,3.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,True,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Sergio Perez,18.0,4.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,False,False,False,True,False
2022,Bahrain Grand Prix,Lewis Hamilton,3.0,5.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,True,False,False,False,False
2022,Bahrain Grand Prix,Valtteri Bottas,6.0,6.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Kevin Magnussen,5.0,7.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,True,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Fernando Alonso,9.0,8.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,True,False,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,George Russell,4.0,9.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,True,False,False,False,False
2022,Bahrain Grand Prix,Pierre Gasly,20.0,10.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,True,False,False,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Esteban Ocon,7.0,11.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,True,False,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Mick Schumacher,11.0,12.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,True,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Lando Norris,15.0,13.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,True,False,False,False,False,False
2022,Bahrain Grand Prix,Alexander Albon,13.0,14.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,False,False,False,False,True
2022,Bahrain Grand Prix,Guanyu Zhou,10.0,15.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Yuki Tsunoda,8.0,16.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,True,False,False,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Nico Hulkenberg,17.0,17.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,True,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Daniel Ricciardo,14.0,18.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,True,False,False,False,False,False
2022,Bahrain Grand Prix,Lance Stroll,12.0,19.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,True,False,False,False,False,False,False,False,False,False
2022,Bahrain Grand Prix,Nicholas Latifi,16.0,20.0,23.617791411042948,28.61042944785276,29.490797546012267,0.30490797546012266,False,False,False,False,False,False,False,False,False,False,False,True
2022,Belgian Grand Prix,Max Verstappen,1.0,1.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,False,False,False,True,False
2022,Belgian Grand Prix,Carlos Sainz,3.0,2.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,True,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Sergio Perez,2.0,3.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,False,False,False,True,False
2022,Belgian Grand Prix,Charles Leclerc,6.0,4.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,True,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Esteban Ocon,7.0,5.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,True,False,False,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Fernando Alonso,5.0,6.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,True,False,False,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Lewis Hamilton,20.0,7.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,True,False,False,False,False
2022,Belgian Grand Prix,George Russell,4.0,8.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,True,False,False,False,False
2022,Belgian Grand Prix,Alexander Albon,10.0,9.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,False,False,False,False,True
2022,Belgian Grand Prix,Lando Norris,12.0,10.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,True,False,False,False,False,False
2022,Belgian Grand Prix,Daniel Ricciardo,15.0,11.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,True,False,False,False,False,False
2022,Belgian Grand Prix,Pierre Gasly,9.0,12.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,True,False,False,False,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Guanyu Zhou,14.0,13.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Lance Stroll,11.0,14.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,True,False,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Mick Schumacher,17.0,15.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,True,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Sebastian Vettel,8.0,16.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,True,False,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Nicholas Latifi,18.0,17.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,False,False,False,False,True
2022,Belgian Grand Prix,Kevin Magnussen,16.0,18.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,True,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Yuki Tsunoda,13.0,19.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,True,False,False,False,False,False,False,False,False,False,False,False
2022,Belgian Grand Prix,Valtteri Bottas,19.0,20.0,21.787179487179493,36.083974358974366,40.51923076923076,1.5192307692307694,False,False,False,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,Carlos Sainz,1.0,1.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,True,False,False,False,False,False,False,False,False
2022,British Grand Prix,Max Verstappen,7.0,2.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,False,False,False,True,False
2022,British Grand Prix,Charles Leclerc,4.0,3.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,True,False,False,False,False,False,False,False,False
2022,British Grand Prix,Sergio Perez,2.0,4.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,False,False,False,True,False
2022,British Grand Prix,Lewis Hamilton,3.0,5.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,True,False,False,False,False
2022,British Grand Prix,Lando Norris,6.0,6.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,True,False,False,False,False,False
2022,British Grand Prix,Fernando Alonso,5.0,7.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,True,False,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,George Russell,18.0,8.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,True,False,False,False,False
2022,British Grand Prix,Guanyu Zhou,19.0,9.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,Nicholas Latifi,12.0,10.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,False,False,False,False,True
2022,British Grand Prix,Pierre Gasly,16.0,11.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,True,False,False,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,Valtteri Bottas,17.0,12.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,Yuki Tsunoda,14.0,13.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,True,False,False,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,Daniel Ricciardo,13.0,14.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,True,False,False,False,False,False
2022,British Grand Prix,Esteban Ocon,15.0,15.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,True,False,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,Alexander Albon,20.0,16.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,False,False,False,False,False,False,False,True
2022,British Grand Prix,Kevin Magnussen,10.0,17.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,True,False,False,False,False,False,False,False
2022,British Grand Prix,Sebastian Vettel,9.0,18.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,True,False,False,False,False,False,False,False,False,False
2022,British Grand Prix,Mick Schumacher,8.0,19.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,False,False,True,False,False,False,False,False,False,False
2022,British Grand Prix,Lance Stroll,11.0,20.0,18.25320197044335,30.02610837438423,59.748768472906406,1.4561576354679804,False,False,True,False,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Max Verstappen,1.0,1.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,False,False,False,True,False
2022,Canadian Grand Prix,Fernando Alonso,9.0,2.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,True,False,False,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Carlos Sainz,2.0,3.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,True,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Lewis Hamilton,3.0,4.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,True,False,False,False,False
2022,Canadian Grand Prix,Kevin Magnussen,17.0,5.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,True,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Mick Schumacher,19.0,6.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,True,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Esteban Ocon,6.0,7.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,True,False,False,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,George Russell,4.0,8.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,True,False,False,False,False
2022,Canadian Grand Prix,Daniel Ricciardo,11.0,9.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,True,False,False,False,False,False
2022,Canadian Grand Prix,Guanyu Zhou,8.0,10.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Valtteri Bottas,7.0,11.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Alexander Albon,13.0,12.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,False,False,False,False,True
2022,Canadian Grand Prix,Sergio Perez,20.0,13.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,False,False,False,True,False
2022,Canadian Grand Prix,Lando Norris,15.0,14.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,True,False,False,False,False,False
2022,Canadian Grand Prix,Charles Leclerc,5.0,15.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,True,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Pierre Gasly,14.0,16.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,True,False,False,False,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Sebastian Vettel,12.0,17.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,True,False,False,False,False,False,False,False,False,False
